Timestamp,Theta1,Theta2,Theta3,Kappa,Phi,X,Y,Z
1763669458.857608,20,20,20,3.538294,1.372843,0.006681,0.033309,0.134344
1763669459.0998735,30,30,30,3.201793,1.398173,0.0053,0.030397,0.135359
1763669459.3369012,40,40,40,3.263597,1.393505,0.005543,0.030938,0.135179
1763669459.5856464,40,40,40,2.911916,1.39493,0.004924,0.02771,0.136154
1763669459.8287106,50,50,50,2.428212,1.289365,0.006546,0.022641,0.137319
1763669460.0647163,50,50,50,2.568399,1.562199,0.000214,0.024899,0.137003
1763669460.315603,60,60,60,4.240123,1.397057,0.006975,0.03974,0.131921
1763669460.566681,70,70,70,3.128617,1.311841,0.007727,0.029167,0.135566
1763669460.8081305,70,70,70,2.32972,1.491588,0.001791,0.022559,0.137531
1763669461.05148,80,80,80,3.885486,1.274312,0.010853,0.035527,0.133197
1763669461.307178,90,90,90,2.791012,1.558377,0.000335,0.027004,0.136465
1763669461.55932,90,90,90,3.178223,1.036507,0.015601,0.026366,0.135426
1763669461.803136,100,100,100,4.199721,1.243985,0.012836,0.037869,0.132072
1763669462.0425222,100,100,100,4.286875,1.599187,-0.001157,0.040749,0.131746
1763669462.3711386,110,110,110,3.519706,1.703044,-0.004457,0.033506,0.134403
1763669462.6143594,120,120,120,3.365788,1.295662,0.008797,0.031161,0.134876
1763669462.863886,120,120,120,3.75547,0.876565,0.023009,0.02764,0.133639
1763669463.1142745,130,130,130,4.092615,1.302635,0.010339,0.037628,0.132465
1763669463.364651,140,140,140,4.641035,0.67788,0.034197,0.027534,0.130355
1763669463.6144714,140,140,140,6.980354,0.302413,0.060269,0.018803,0.118756
1763669463.8639896,150,150,150,7.59704,0.106854,0.067306,0.007219,0.115058
1763669464.1139083,160,160,160,8.250137,0.203255,0.070766,0.014585,0.110883
1763669464.3640718,160,160,160,9.399713,0.102799,0.079148,0.008165,0.10295
1763669464.6220567,170,170,170,5.266136,0.597848,0.040759,0.027756,0.127657
1763669464.8701816,170,170,170,2.984951,1.077149,0.013661,0.025387,0.135961
1763669465.1204038,0,0,0,5.64151,1.281179,0.014985,0.050287,0.125892
1763669465.3718388,0,0,0,6.154002,1.312186,0.014493,0.054785,0.123312
1763669465.6208663,0,0,0,2.835706,1.363824,0.005636,0.026842,0.136351
1763669465.870796,10,0,0,3.727769,1.409148,0.005747,0.035245,0.133731
1763669466.1149163,20,0,0,3.259019,1.441965,0.004033,0.031128,0.135193
1763669466.3647692,20,0,0,3.338765,1.469026,0.003264,0.031962,0.134957
1763669466.612819,30,0,0,3.380536,1.477074,0.003043,0.032373,0.134832
1763669466.8637404,30,0,0,3.2527,1.472819,0.003065,0.031179,0.135211
1763669467.1075497,40,0,0,2.925926,1.427016,0.004051,0.027984,0.136117
1763669467.3571267,50,0,0,3.169881,1.490612,0.002448,0.03046,0.13545
1763669467.6003113,50,0,0,2.624298,1.378629,0.004857,0.024962,0.136872
1763669467.8509364,60,0,0,1.907693,1.220068,0.006385,0.017453,0.138342
1763669468.0999715,70,0,0,2.17729,1.264191,0.00639,0.020185,0.137842
1763669468.3660553,70,0,0,1.720938,1.037101,0.008538,0.01445,0.138649
1763669468.614107,80,0,0,1.510271,0.666934,0.011586,0.009121,0.138959
1763669468.8653834,80,0,0,1.455736,0.63421,0.011452,0.008424,0.139033
1763669469.1131337,90,0,0,1.592556,0.016902,0.01554,0.000263,0.138843
1763669469.3646026,100,0,0,1.430252,0.517242,0.012142,0.006908,0.139066
1763669469.6166914,100,0,0,1.874741,-0.275839,0.017577,-0.004975,0.138398
1763669469.8648815,110,0,0,2.62928,-0.564232,0.021528,-0.013624,0.13686
1763669470.117064,120,0,0,2.329139,-0.476376,0.020105,-0.010375,0.137532
1763669470.3688142,120,0,0,3.201008,-0.672078,0.02414,-0.019207,0.135361
1763669470.6217554,130,0,0,3.969177,-0.748895,0.027765,-0.025808,0.132905
1763669470.8735504,130,0,0,3.812145,-0.72562,0.027291,-0.024209,0.133448
1763669471.1988814,140,0,0,4.63875,-0.799949,0.030576,-0.031479,0.130365
1763669471.4481738,150,0,0,4.45622,-0.777642,0.030122,-0.029659,0.131093
1763669471.696812,150,0,0,5.246401,-0.828059,0.033237,-0.036201,0.127747
1763669471.946026,160,0,0,6.277475,-0.86824,0.037258,-0.044006,0.122661
1763669472.1971154,170,0,0,6.023962,-0.854487,0.036519,-0.041949,0.123985
1763669472.4455867,170,0,0,7.111285,-0.880887,0.040811,-0.049457,0.117992
1763669472.697624,0,0,0,5.778366,-0.868721,0.034619,-0.040929,0.125222
1763669472.9462748,0,0,0,4.263924,1.643802,-0.002958,0.040452,0.131832
1763669473.197956,0,0,0,2.53869,1.387252,0.004493,0.024205,0.137071
1763669473.4471009,0,10,0,2.610905,1.367209,0.005116,0.024781,0.136903
1763669473.6975632,0,10,0,2.403689,1.417539,0.003562,0.023061,0.137373
1763669473.9478562,0,20,0,2.384821,1.447417,0.00285,0.022979,0.137413
1763669474.198003,0,30,0,2.404073,1.441969,0.002998,0.023145,0.137372
1763669474.4477692,0,30,0,2.474825,1.426321,0.003457,0.023761,0.137216
1763669474.697662,0,40,0,2.829489,1.359925,0.005729,0.026762,0.136367
1763669474.947282,0,40,0,2.66529,1.39449,0.004528,0.025418,0.136774
1763669475.2038734,0,50,0,3.157927,1.323022,0.007467,0.029517,0.135484
1763669475.4536655,0,60,0,2.876019,1.358729,0.005853,0.027183,0.136248
1763669475.7030854,0,60,0,3.657742,1.267867,0.010462,0.033473,0.133961
1763669475.9543347,0,70,0,4.454408,1.197604,0.015406,0.039348,0.131101
1763669476.2043724,0,80,0,3.830928,1.247924,0.011629,0.034758,0.133384
1763669476.4546244,0,80,0,5.007946,1.167269,0.018495,0.043317,0.128809
1763669476.7106004,0,90,0,6.055769,1.116404,0.024525,0.050206,0.123821
1763669476.9619238,0,90,0,5.800899,1.115077,0.023674,0.048302,0.12511
1763669477.2107203,0,100,0,6.589385,1.084609,0.028094,0.053157,0.120971
1763669477.4609606,0,110,0,6.795335,1.064265,0.029944,0.053971,0.119817
1763669477.7039285,0,110,0,7.321885,1.051558,0.032595,0.05703,0.116739
1763669477.9541414,0,120,0,8.310198,1.014117,0.03839,0.061688,0.110487
1763669478.2035728,0,130,0,7.43476,1.025682,0.034489,0.056875,0.116055
1763669478.4616742,0,130,0,8.9863,0.98401,0.042659,0.064158,0.105884
1763669478.7111225,0,140,0,9.935589,0.956485,0.047638,0.067537,0.099026
1763669478.9599693,0,150,0,9.799889,0.957863,0.047108,0.066982,0.100032
1763669479.2102232,0,150,0,10.0,0.935056,0.049285,0.066787,0.098545
1763669479.4608035,0,160,0,10.0,0.906044,0.051202,0.065329,0.098545
1763669479.7108843,0,160,0,10.0,0.892961,0.052052,0.064654,0.098545
1763669479.9603162,0,170,0,10.0,0.854391,0.054506,0.062599,0.098545
1763669480.2101514,0,0,0,10.0,0.86738,0.053689,0.063301,0.098545
1763669480.460924,0,0,0,4.117261,1.224702,0.013313,0.036917,0.132375
1763669480.7114198,0,0,0,3.267758,1.33597,0.007322,0.030606,0.135167
1763669480.9612386,10,10,0,3.250056,1.354232,0.006727,0.030574,0.135219
1763669481.2118828,10,10,0,3.389896,1.437544,0.004331,0.032313,0.134803
1763669481.4623935,20,20,0,3.396823,1.462611,0.003527,0.032475,0.134782
1763669481.7107484,20,20,0,3.401655,1.451074,0.003907,0.032477,0.134768
1763669481.960561,30,30,0,3.228322,1.457504,0.003516,0.030903,0.135282
1763669482.2035525,40,40,0,3.389441,1.485244,0.002785,0.032479,0.134805
1763669482.4533503,40,40,0,3.111129,1.407985,0.004864,0.029613,0.135615
1763669482.703711,50,50,0,2.4135,1.328841,0.005613,0.022746,0.137351
1763669482.9532542,60,60,0,3.125373,1.296423,0.008167,0.029016,0.135575
1763669483.2802324,60,60,0,2.749816,1.132326,0.0113,0.024099,0.136567
1763669483.5243073,70,70,0,2.776442,0.934484,0.015966,0.02161,0.136501
1763669483.7669616,70,70,0,3.698255,0.968225,0.020086,0.029199,0.133828
1763669484.0092442,80,80,0,2.14711,0.602147,0.017211,0.011829,0.137901
1763669484.260885,90,90,0,4.215032,0.954925,0.023178,0.032751,0.132015
1763669484.509811,90,90,0,4.474052,0.666476,0.033351,0.026232,0.131023
1763669484.7590096,100,100,0,5.035201,0.492914,0.0417,0.022399,0.12869
1763669485.0094645,110,110,0,4.865204,0.547218,0.039167,0.023864,0.129423
1763669485.25906,110,110,0,5.686497,0.514375,0.046008,0.026,0.125673
1763669485.5090673,120,120,0,5.543077,0.325499,0.048938,0.016517,0.126365
1763669485.7603068,120,120,0,6.458862,0.365577,0.055194,0.021127,0.121686
1763669486.010167,130,130,0,7.157431,0.555943,0.054758,0.034022,0.11772
1763669486.260229,140,140,0,6.466088,0.200396,0.057973,0.011776,0.121647
1763669486.509388,140,140,0,7.588909,0.186015,0.066467,0.012508,0.115109
1763669486.7592893,150,150,0,7.746037,0.078783,0.068544,0.005411,0.114129
1763669487.0090396,160,160,0,8.347243,0.177634,0.07176,0.012883,0.110241
1763669487.2587063,160,160,0,9.167314,0.147408,0.077318,0.011481,0.10461
1763669487.516174,170,170,0,9.755053,0.135619,0.080885,0.011037,0.100363
1763669487.7657626,170,170,0,10.0,-0.015066,0.082994,-0.00125,0.098545
1763669488.0172768,0,0,0,6.410698,0.303352,0.056038,0.017541,0.121948
1763669488.2658055,0,0,0,4.473711,1.464588,0.004498,0.042189,0.131025
1763669488.522359,0,0,0,2.959793,1.299859,0.007653,0.02755,0.136028
1763669488.7720993,0,0,10,3.363976,1.148916,0.013252,0.029525,0.134882
1763669489.022865,0,0,20,3.085217,1.226083,0.010059,0.028017,0.135687
1763669489.2726738,0,0,20,3.046597,1.175071,0.011336,0.027134,0.135794
1763669489.522732,0,0,30,3.036524,1.231717,0.00975,0.027643,0.135821
1763669489.7728102,0,0,30,2.984896,1.22771,0.009698,0.027149,0.135961
1763669490.0223813,0,0,40,2.916703,1.323858,0.00689,0.027334,0.136142
1763669490.2753477,0,0,50,3.013939,1.217825,0.01006,0.027307,0.135882
1763669490.526461,0,0,50,2.813439,1.457221,0.003085,0.027042,0.136408
1763669490.7752628,0,0,60,2.792269,1.731391,-0.00432,0.02667,0.136461
1763669491.0229614,0,0,70,2.74974,1.567009,0.000101,0.02667,0.136461
1763669491.105589,0,0,70,2.74974,1.567009,0.000101,0.026616,0.136568
1763669491.3562858,0,0,70,2.937695,1.886915,-0.008825,0.026979,0.136086
1763669491.606389,0,0,80,3.521994,2.205129,-0.020044,0.027242,0.134396
1763669491.856752,0,0,90,3.519124,2.164905,-0.018918,0.028005,0.134405
1763669492.098807,0,0,90,3.891756,2.277334,-0.024154,0.028299,0.133175
1763669492.3414636,0,0,100,4.058616,2.301321,-0.025834,0.028836,0.132587
1763669492.5855696,0,0,100,4.439284,2.403751,-0.031167,0.028336,0.13116
1763669492.8341296,0,0,110,5.264277,2.536524,-0.040545,0.028041,0.127666
1763669493.0786805,0,0,120,4.693235,2.452058,-0.034228,0.028223,0.130142
1763669493.3343544,0,0,120,5.907372,2.606267,-0.047019,0.027887,0.124577
1763669493.5853224,0,0,130,6.88074,2.689678,-0.056114,0.027239,0.11933
1763669493.835518,0,0,140,6.693512,2.670103,-0.054286,0.027677,0.120391
1763669494.0787525,0,0,140,7.615304,2.7388,-0.062395,0.026586,0.114945
1763669494.329628,0,0,150,7.722425,2.734716,-0.06299,0.027144,0.114277
1763669494.578586,0,0,150,8.281028,2.773184,-0.0676,0.026096,0.11068
1763669494.8286266,0,0,160,9.56025,2.834373,-0.076743,0.024348,0.101789
1763669495.0786831,0,0,170,8.817091,2.78036,-0.071075,0.026853,0.107059
1763669495.3213356,0,0,170,10.0,2.868998,-0.079938,0.022347,0.098545
1763669495.5780356,0,0,0,8.57687,2.808477,-0.070336,0.024337,0.108701
1763669495.828498,0,0,0,3.132154,1.038045,0.015342,0.02602,0.135556
1763669496.0778365,0,0,0,2.710136,1.535672,0.000922,0.026226,0.136665
1763669496.3217516,10,0,10,2.929364,1.580655,-0.000279,0.028306,0.136108
1763669496.5728164,10,0,10,3.073407,1.403682,0.004933,0.029244,0.13572
1763669496.8248794,20,0,20,3.144766,1.487613,0.00252,0.030219,0.135521
1763669497.0770342,30,0,30,3.134492,1.429311,0.004263,0.029926,0.13555
1763669497.3291,30,0,30,3.079458,1.413134,0.004665,0.029346,0.135703
1763669497.5810964,40,0,40,2.741569,1.359769,0.005559,0.02595,0.136588
1763669497.8341763,50,0,50,2.902143,1.451496,0.003339,0.027853,0.13618
1763669498.084841,50,0,50,2.572932,1.246225,0.007954,0.023641,0.136992
1763669498.33558,60,0,60,2.483211,1.473371,0.002343,0.023977,0.137197
1763669498.5890915,60,0,60,2.11107,1.689388,-0.00243,0.020394,0.137971
1763669498.8376703,70,0,70,1.48292,1.318989,0.003608,0.014024,0.138996
1763669499.089827,80,0,80,1.957648,1.649809,-0.001505,0.019006,0.138254
1763669499.3459826,80,0,80,1.323024,2.341857,-0.00901,0.009272,0.139201
1763669499.5972714,90,0,90,0.48789,3.11898,-0.004778,0.000108,0.139891
1763669499.8485274,100,0,100,1.474938,2.977554,-0.01421,0.002352,0.139007
1763669500.0985813,100,0,100,1.12793,-2.698072,-0.009963,-0.004734,0.139419
1763669500.3494065,110,0,110,1.796944,-2.499539,-0.014029,-0.01049,0.138528
1763669500.6052225,110,0,110,2.713338,-2.655514,-0.023229,-0.012274,0.136657
1763669500.8563125,120,0,120,2.425711,-1.90408,-0.007702,-0.022249,0.137324
1763669501.1105535,130,0,130,3.320727,-2.640896,-0.028038,-0.015343,0.135011
1763669501.3628943,130,0,130,4.388713,-2.417172,-0.031208,-0.027617,0.131356
1763669501.6145787,140,0,140,4.568889,-2.151226,-0.023728,-0.036183,0.130647
1763669501.8707693,150,0,150,5.044258,-2.344108,-0.033119,-0.033929,0.12865
1763669502.1965666,150,0,150,5.777369,-2.249073,-0.03363,-0.041734,0.125227
1763669502.445923,160,0,160,6.114178,-2.10588,-0.028733,-0.048472,0.123519
1763669502.6958728,160,0,160,6.909489,-2.251417,-0.039389,-0.048648,0.119165
1763669502.945267,170,0,170,6.914458,-1.958559,-0.023683,-0.057983,0.119137
1763669503.1954422,0,0,0,6.114334,-1.63673,-0.003713,-0.056227,0.123518
1763669503.44586,0,0,0,3.257304,0.743493,0.023093,0.021235,0.135198
1763669503.6968727,0,0,0,2.474482,1.456308,0.002743,0.023851,0.137216
1763669503.939325,0,10,10,2.510527,1.557166,0.000332,0.024349,0.137135
1763669504.1891296,0,10,10,2.381424,1.383587,0.004304,0.022719,0.137421
1763669504.4377377,0,20,20,2.378959,1.400443,0.003916,0.022765,0.137426
1763669504.682045,0,30,30,2.401961,1.335784,0.00543,0.022677,0.137376
1763669504.9321437,0,30,30,2.442315,1.351048,0.005167,0.023132,0.137288
1763669505.1821544,0,40,40,2.578883,1.310967,0.006423,0.024161,0.136978
1763669505.43181,0,40,40,2.710128,1.39482,0.004594,0.025837,0.136665
1763669505.6817677,0,50,50,3.315994,1.23961,0.010378,0.030183,0.135025
1763669505.9318671,0,60,60,2.932226,1.328084,0.00681,0.027504,0.136101
1763669506.1832027,0,60,60,3.65501,1.501435,0.002429,0.03496,0.13397
1763669506.4316273,0,70,70,4.424893,1.579565,-0.000368,0.041993,0.131216
1763669506.6810231,0,80,80,4.141564,1.553745,0.000673,0.039457,0.132286
1763669506.932565,0,80,80,4.008769,1.827185,-0.009704,0.037015,0.132765
1763669507.167931,0,90,90,4.978391,1.621059,-0.002354,0.046786,0.128937
1763669507.4185977,0,90,90,5.942502,1.608712,-0.002083,0.054915,0.1244
1763669507.669178,0,100,100,5.777204,1.886476,-0.01664,0.050948,0.125228
1763669507.980056,0,110,110,6.391325,1.571985,-7e-05,0.058566,0.122052
1763669508.2314296,0,110,110,7.56329,1.670367,-0.006705,0.067115,0.115267
1763669508.4741936,0,120,120,8.251654,1.566055,0.000343,0.072263,0.110873
1763669508.715462,0,130,130,8.337927,1.73342,-0.011794,0.071883,0.110303
1763669508.9594345,0,130,130,8.749228,1.838084,-0.019952,0.072862,0.107526
1763669509.2101126,0,140,140,9.510666,1.785173,-0.017066,0.078387,0.102149
1763669509.4593952,0,140,140,10.0,1.725094,-0.012756,0.082017,0.098545
1763669509.7099462,0,150,150,10.0,1.570013,6.5e-05,0.083003,0.098545
1763669509.959025,0,160,160,10.0,1.84353,-0.022358,0.079935,0.098545
1763669510.2094364,0,160,160,10.0,1.554301,0.001369,0.082992,0.098545
1763669510.458629,0,170,170,10.0,1.291129,0.022912,0.079778,0.098545
1763669510.7085814,0,0,0,10.0,1.190913,0.030779,0.077086,0.098545
1763669510.9533763,0,0,0,6.43733,1.794502,-0.013073,0.057461,0.121803
1763669511.2025368,0,0,0,3.430383,1.355742,0.007037,0.032217,0.13468
1763669511.451695,0,0,0,3.226613,1.43999,0.004055,0.030821,0.135287
1763669511.696374,10,10,10,3.639834,1.530206,0.001416,0.034876,0.134019
1763669511.946251,20,20,20,3.357258,1.428212,0.00459,0.031972,0.134902
1763669512.1939397,20,20,20,3.535915,1.380447,0.006423,0.033337,0.134352
1763669512.4497702,30,30,30,3.383747,1.401155,0.005495,0.032078,0.134822
1763669512.7019856,40,40,40,3.2881,1.384402,0.005867,0.03111,0.135108
1763669512.9520192,40,40,40,3.146656,1.314607,0.007688,0.029351,0.135515
1763669513.2053845,50,50,50,3.264498,1.386499,0.005761,0.030907,0.135177
1763669513.5214045,50,50,50,3.14072,1.115347,0.013322,0.027199,0.135532
1763669513.772613,60,60,60,2.591815,1.059611,0.01229,0.021911,0.136948
1763669514.0227537,70,70,70,2.605175,1.48054,0.002276,0.025146,0.136917
1763669514.2727494,70,70,70,3.01835,1.155463,0.011759,0.026665,0.135871
1763669514.5212567,80,80,80,3.847848,1.504962,0.002421,0.036726,0.133326
1763669514.7708032,90,90,90,3.002168,1.354501,0.006222,0.028315,0.135914
1763669515.022673,90,90,90,2.166938,1.478251,0.001947,0.020983,0.137862
1763669515.2731583,100,100,100,3.18113,1.639946,-0.002119,0.03059,0.135418
1763669515.5228558,100,100,100,1.581646,1.691907,-0.001865,0.015324,0.138859
1763669515.771235,110,110,110,4.659444,1.356902,0.009354,0.043062,0.13028
1763669516.022613,120,120,120,2.717501,1.281534,0.007505,0.025219,0.136647
1763669516.272091,120,120,120,2.77827,1.208355,0.009532,0.025139,0.136497
1763669516.521287,130,130,130,4.029547,1.256852,0.011875,0.036574,0.132691
1763669516.7707446,140,140,140,3.971094,0.557326,0.032186,0.020059,0.132899
1763669517.0221148,140,140,140,6.579936,0.329281,0.056824,0.019418,0.121023
1763669517.2721975,150,150,150,7.278991,0.255436,0.06325,0.016517,0.116996
1763669517.5215168,150,150,150,4.088793,0.579656,0.032619,0.021355,0.132479
1763669517.772326,160,160,160,1.766138,-3.128005,-0.017219,-0.000234,0.138578
1763669518.0219116,170,170,170,2.669345,-2.637622,-0.022642,-0.012486,0.136764
1763669518.2725074,170,170,170,6.053409,-2.219246,-0.033735,-0.044519,0.123833
1763669518.5082896,0,0,0,6.577067,-2.526984,-0.049043,-0.034614,0.121039
1763669518.7577224,0,0,0,4.910788,2.03604,-0.020754,0.041343,0.129229
1763669519.0070632,0,0,0,2.916085,1.360991,0.00587,0.027565,0.136143
1763669519.2571063,10,0,0,3.305987,1.530981,0.001267,0.031799,0.135055
1763669519.52225,10,0,0,3.045875,1.504714,0.001941,0.029336,0.135796
1763669519.7706332,20,0,0,3.164752,1.52157,0.001501,0.030474,0.135464
1763669520.0146098,30,0,0,3.218234,1.532781,0.001179,0.030986,0.135311
1763669520.2653337,30,0,0,3.08778,1.514979,0.001662,0.029746,0.13568
1763669520.5126538,40,0,0,2.801497,1.476473,0.002553,0.026984,0.136438
1763669520.763554,50,0,0,3.003747,1.516833,0.001564,0.028963,0.13591
1763669521.0138454,50,0,0,2.528504,1.412519,0.003865,0.024215,0.137094
1763669521.2640097,60,0,0,1.83677,1.219471,0.006161,0.016808,0.138462
1763669521.5202096,70,0,0,2.081774,1.268611,0.006029,0.01934,0.138026
1763669521.7730608,70,0,0,1.593153,1.09404,0.007135,0.013814,0.138842
1763669522.105338,80,0,0,1.505754,0.784563,0.010404,0.010387,0.138965
1763669522.355675,80,0,0,1.380744,0.637286,0.010841,0.008026,0.13913
1763669522.6052625,90,0,0,1.523445,-0.051528,0.014854,-0.000766,0.138941
1763669522.854236,100,0,0,1.384608,0.571934,0.011374,0.007321,0.139125
1763669523.1054037,100,0,0,1.841611,-0.290394,0.017197,-0.005139,0.138454
1763669523.3487034,110,0,0,2.670951,-0.597393,0.021391,-0.014553,0.13676
1763669523.5984058,120,0,0,2.4125,-0.53079,0.020196,-0.011855,0.137353
1763669523.8549137,120,0,0,3.262254,-0.689396,0.024243,-0.019984,0.135183
1763669524.1127057,130,0,0,3.645725,-0.725745,0.02615,-0.023202,0.134
1763669524.3548565,130,0,0,3.804249,-0.749586,0.02665,-0.024807,0.133475
1763669524.6052847,140,0,0,4.702809,-0.817085,0.030417,-0.032408,0.130102
1763669524.8547275,150,0,0,3.95516,-0.744561,0.027783,-0.025602,0.132955
1763669525.0981648,150,0,0,5.276636,-0.83907,0.033008,-0.036756,0.127609
1763669525.3475642,160,0,0,6.279024,-0.878544,0.036811,-0.044397,0.122653
1763669525.5984187,170,0,0,6.043428,-0.863268,0.036252,-0.042388,0.123885
1763669525.8481314,170,0,0,7.124621,-0.890001,0.040422,-0.049904,0.117913
1763669526.0977068,0,0,0,5.740381,-0.874139,0.034195,-0.040875,0.125409
1763669526.3486776,0,0,0,4.267186,1.649089,-0.003175,0.040465,0.13182
1763669526.5978956,0,0,0,2.496359,1.40187,0.004071,0.023872,0.137167
1763669526.8479478,0,10,0,2.625494,1.371423,0.005039,0.024937,0.136869
1763669527.097523,0,10,0,2.380217,1.436841,0.003087,0.022904,0.137423
1763669527.3463166,0,20,0,2.326011,1.452272,0.002672,0.022436,0.137539
1763669527.598102,0,30,0,2.35548,1.439636,0.002992,0.022679,0.137476
1763669527.8490348,0,30,0,2.459942,1.435058,0.00323,0.023651,0.137249
1763669528.0971773,0,40,0,2.510739,1.42022,0.003653,0.024077,0.137135
1763669528.3470888,0,40,0,2.646577,1.402667,0.004291,0.02528,0.136819
1763669528.5900075,0,50,0,3.266536,1.313177,0.008015,0.03042,0.135171
1763669528.8406963,0,60,0,2.507519,1.431906,0.003367,0.024088,0.137142
1763669529.091048,0,60,0,3.614737,1.277456,0.010026,0.033194,0.1341
1763669529.3407545,0,70,0,4.438603,1.210034,0.014867,0.039405,0.131162
1763669529.5916212,0,80,0,4.205277,1.22673,0.013505,0.037689,0.132051
1763669529.8434312,0,80,0,5.058053,1.165459,0.018743,0.04368,0.12859
1763669530.095842,0,90,0,5.907997,1.109638,0.024328,0.048961,0.124574
1763669530.348621,0,90,0,5.774651,1.117578,0.023459,0.048167,0.12524
1763669530.6037152,0,100,0,6.536356,1.087999,0.027721,0.052884,0.121263
1763669530.855698,0,110,0,6.208835,1.085452,0.026643,0.050515,0.123024
1763669531.1047618,0,110,0,7.346351,1.052516,0.03263,0.057217,0.116591
1763669531.3565576,0,120,0,8.35414,1.019702,0.0382,0.062153,0.110195
1763669531.6080673,0,130,0,7.798563,1.02571,0.035843,0.059111,0.113798
1763669531.937193,0,130,0,8.9662,0.991668,0.042098,0.064378,0.106024
1763669532.1128888,0,140,0,9.878103,0.962505,0.047047,0.06756,0.099453
1763669532.365282,0,150,0,9.798964,0.960625,0.04692,0.067107,0.100039
1763669532.6205976,0,150,0,10.0,0.931082,0.04955,0.066591,0.098545
1763669532.86804,0,160,0,10.0,0.909527,0.050974,0.065507,0.098545
1763669533.1209605,0,160,0,10.0,0.895479,0.051889,0.064785,0.098545
1763669533.3685148,0,170,0,10.0,0.857769,0.054295,0.062782,0.098545
1763669533.6245627,0,0,0,10.0,0.869944,0.053526,0.063439,0.098545
1763669533.876798,0,0,0,4.595219,1.175368,0.016757,0.040144,0.130541
1763669534.1252823,0,0,0,3.198576,1.351961,0.006692,0.030091,0.135368
1763669534.3808842,10,10,0,3.308313,1.354749,0.006827,0.031106,0.135048
1763669534.6337204,10,10,0,3.411555,1.425123,0.004762,0.032455,0.134738
1763669534.885196,20,20,0,3.347447,1.459478,0.003578,0.03201,0.134931
1763669535.214786,20,20,0,3.404757,1.451683,0.003891,0.032508,0.134758
1763669535.4641817,30,30,0,3.371023,1.452574,0.003825,0.032201,0.134861
1763669535.7074144,40,40,0,3.29287,1.456025,0.003631,0.031494,0.135094
1763669535.9498525,40,40,0,2.961121,1.40669,0.004673,0.028221,0.136024
1763669536.1865046,50,50,0,2.420177,1.328985,0.005625,0.022808,0.137337
1763669536.4222198,60,60,0,3.177086,1.288392,0.008534,0.029412,0.135429
1763669536.6586869,60,60,0,2.538183,1.153606,0.009973,0.022502,0.137072
1763669536.9294374,70,70,0,2.942384,1.009889,0.015123,0.024074,0.136074
1763669537.1741602,70,70,0,3.742334,0.966495,0.020366,0.029496,0.133682
1763669537.4176493,80,80,0,2.337298,0.627637,0.018375,0.013331,0.137515
1763669537.6591723,90,90,0,4.238245,0.960319,0.02312,0.033046,0.131928
1763669537.9787946,90,90,0,4.534604,0.661956,0.033892,0.02641,0.130784
1763669538.2282534,100,100,0,4.259255,0.398978,0.037336,0.01574,0.13185
1763669538.4584184,110,110,0,4.896016,0.548442,0.039366,0.024051,0.129292
1763669538.7078738,110,110,0,5.681997,0.43763,0.047832,0.02238,0.125695
1763669538.951331,120,120,0,5.539135,0.269281,0.049757,0.013732,0.126384
1763669539.2013166,120,120,0,6.380264,0.373749,0.054441,0.021351,0.122112
1763669539.451445,130,130,0,5.886551,0.124797,0.054072,0.006783,0.124682
1763669539.6879048,140,140,0,6.925881,0.297669,0.059962,0.018395,0.119071
1763669539.9387643,140,140,0,7.727071,0.246358,0.066551,0.016735,0.114248
1763669540.1921818,150,150,0,7.606154,0.058304,0.067642,0.003948,0.115002
1763669540.447462,160,160,0,8.048467,0.115122,0.070406,0.008141,0.1122
1763669540.6996198,160,160,0,9.161378,0.099215,0.077745,0.007739,0.104652
1763669540.951234,170,170,0,9.762463,0.143642,0.080835,0.011692,0.100308
1763669541.196191,170,170,0,10.0,-0.008769,0.080835,0.011692,0.100308
1763669541.27818,170,170,0,10.0,-0.008769,0.083,-0.000728,0.098545
1763669541.4520402,0,0,0,10.0,0.598212,0.068589,0.046745,0.098545
1763669541.7042594,0,0,0,3.443294,1.541264,0.000977,0.033081,0.13464
1763669541.9552195,0,0,0,3.264614,1.277993,0.009075,0.030102,0.135177
1763669542.208192,0,0,10,3.434419,1.151533,0.01344,0.030155,0.134668
1763669542.4604394,0,0,20,3.13063,1.250481,0.009506,0.028656,0.135561
1763669542.7852812,0,0,20,3.136769,1.192246,0.011179,0.028108,0.135543
1763669543.0282795,0,0,30,3.064902,1.228249,0.009935,0.02786,0.135743
1763669543.2791553,0,0,40,3.011981,1.229534,0.009733,0.027406,0.135888
1763669543.5283237,0,0,40,2.920591,1.328581,0.00677,0.027401,0.136131
1763669543.7783842,0,0,50,3.039951,1.205971,0.01047,0.027413,0.135812
1763669544.028093,0,0,50,2.845429,1.456461,0.003139,0.027339,0.136326
1763669544.2787397,0,0,60,2.828333,1.746997,-0.004795,0.026934,0.13637
1763669544.5284307,0,0,70,2.79469,1.587992,-0.000465,0.027036,0.136455
1763669544.77784,0,0,70,3.032277,1.889855,-0.009182,0.027795,0.135833
1763669545.0271523,0,0,80,3.562336,2.209295,-0.020379,0.027457,0.134268
1763669545.2787335,0,0,90,3.316906,2.071998,-0.01534,0.027999,0.135022
1763669545.5294895,0,0,90,3.909164,2.285895,-0.024499,0.02821,0.133115
